Date,Close,High,Low,Open,Volume
2022-10-13,369.9540710449219,377.44681172431274,369.9540710449219,375.10533026200306,38046284
2022-10-14,385.87615966796875,389.62253015018206,383.0663818063088,388.21764121935206,54504366
2022-10-17,371.8272705078125,377.9151225438346,370.890677886886,374.63704837059197,41512192
2022-10-18,381.19317626953125,381.19317626953125,374.1687319893802,380.72487998418785,40093216
2022-10-19,370.4223937988281,379.32002399121467,370.4223937988281,378.38343133938446,46385177
2022-10-20,372.2955627441406,372.2955627441406,361.5247477213542,366.20771077473955,52938069
2022-10-21,364.80279541015625,373.23212829511493,364.80279541015625,370.4223506667954,35923505
2022-10-24,362.4613342285156,372.2955564750257,362.4613342285156,369.95407498776143,46714078
2022-10-25,347.47576904296875,358.2465812909314,347.47576904296875,355.9051003674612,76416687
2022-10-26,352.1588134765625,354.96859124366273,346.53925794236204,347.0075542368787,58850484
2022-10-27,361.0564880371094,364.3345625069664,358.2467099200891,360.11989533143594,45684455
2022-10-28,355.43695068359375,357.778432572155,351.22228328418356,355.43695068359375,40184472
2022-10-31,365.2711486816406,365.2711486816406,356.84181448129505,361.52477792593146,38409054
2022-11-01,366.676025390625,368.080914376796,361.52476577466473,363.866247418283,41426496
2022-11-02,369.9540710449219,369.9540710449219,363.8662192429168,366.2077007052265,22535650
2022-11-03,359.6515197753906,362.46129727363586,359.18322352568305,360.58811227480567,39731333
2022-11-04,357.77838134765625,360.1198629009786,354.50030717300496,356.8417887263273,28397417
2022-11-07,365.2711486816406,368.0809267484225,362.46137061485877,365.2711486816406,35387706
2022-11-08,373.7004699707031,374.16876629898724,369.01750668786224,369.9540993444304,31838223
2022-11-09,390.5591735839844,390.5591735839844,377.91517156148126,377.91517156148126,52260831
2022-11-10,381.66156005859375,385.4079312002732,380.25667088046396,383.06644923672354,32044942
2022-11-11,413.505615234375,413.97391151436864,407.4177635944578,413.505615234375,80016195
2022-11-14,416.78369140625,421.4666542310393,413.50561742889744,421.4666542310393,61933190
2022-11-15,449.564453125,456.1206013997396,432.7057861328125,435.51556396484375,113379796
2022-11-16,456.12060546875,462.67675380197636,450.9693460640721,460.33527225439553,85726375
2022-11-17,454.24737548828125,454.24737548828125,444.8814502204816,451.90589417133134,45144984
2022-11-18,456.12060546875,462.67675380197636,455.18401284971765,460.33527225439553,35859717
2022-11-21,451.4376525878906,458.4620973895694,450.03276362755486,456.58891210912174,29710180
2022-11-22,459.8669738769531,459.8669738769531,445.818084654643,445.818084654643,37343127
2022-11-23,460.8035888671875,464.5499595083841,457.5255145561404,463.1450705179354,33475337
2022-11-24,464.54998779296875,464.54998779296875,460.80361692367063,462.67680235831966,27396552
2022-11-25,466.423095703125,466.423095703125,462.67672545651357,462.67672545651357,39949969
2022-11-28,450.0327453613281,458.93037508231174,450.0327453613281,455.1840046734765,38926919
2022-11-29,456.12060546875,457.0571980877823,443.0083088022972,443.4766051118134,38182197
2022-11-30,458.930419921875,458.930419921875,451.90597471898917,452.37427106584823,57111603
2022-12-01,466.89141845703125,475.78904829723547,466.89141845703125,473.9158630677188,41746878
2022-12-02,461.2718811035156,465.4865480374564,458.9303994735485,458.9303994735485,28319679
2022-12-05,457.9938049316406,465.95484244067734,457.9938049316406,460.33528655194556,28360444
2022-12-06,447.6913146972656,457.9938344915542,447.6913146972656,457.0572417829825,40561068
2022-12-07,444.8815612792969,454.7157852654708,444.8815612792969,446.7547468004729,36563503
2022-12-08,441.6034240722656,444.8814982700449,437.3887572465494,444.8814982700449,27238567
2022-12-09,450.9693603515625,453.7791382976782,445.8181007836838,447.69128608109423,25915337
2022-12-12,444.8815612792969,447.6913395610609,443.4766721384149,446.2864504201789,20973334
2022-12-13,441.6034240722656,445.81809089798185,441.1351277582972,443.00831301417105,33272826
2022-12-14,450.0327453613281,450.0327453613281,442.07170824255337,442.07170824255337,30636639
2022-12-15,452.6231994628906,453.5651832286823,446.9712968681407,448.3842725168282,24222008
2022-12-16,443.6743469238281,443.6743469238281,438.49343629095966,439.43542004239026,47601400
2022-12-19,439.4354553222656,442.26140680343775,438.02247958167953,439.4354553222656,21075559
2022-12-20,430.9575500488281,439.9063953503885,428.6025907589438,438.022427918481,31139235
2022-12-21,432.3705139160156,436.13844867781097,430.48654653511795,433.3124976064645,36182644
2022-12-22,440.8483581542969,441.79034182556677,437.0804234692174,439.4353826473921,14047382
2022-12-23,428.6026306152344,431.8995739276593,428.6026306152344,430.9575901241093,24927413
2022-12-26,430.0155944824219,430.48658637123066,427.1896431495692,427.66063503837796,8793306
2022-12-27,430.48663330078125,435.66754464247555,430.48663330078125,431.4286171810893,10264001
2022-12-28,424.8346862792969,425.77667006262124,420.12476736267496,424.8346862792969,32578949
2022-12-29,420.1247863769531,423.42172976780364,416.8278429861026,418.24081872503854,23020759
2022-12-30,422.4797058105469,430.01557570237384,422.4797058105469,428.60260009765625,21683478
2023-01-03,426.7186279296875,427.18961979274457,417.2987906685465,420.1247418468888,14885824
2023-01-04,423.42169189453125,428.60260247388595,422.4797081528304,423.42169189453125,19188422
2023-01-05,431.8995361328125,432.84151985393095,428.6025931088979,432.37052799337175,23549581
2023-01-06,431.8995361328125,432.84151985393095,428.6025931088979,428.6025931088979,20886011
2023-01-09,453.0941467285156,453.0941467285156,440.37736714258017,440.8483589790963,46666263
2023-01-10,457.8041076660156,458.7460914266453,454.97815638412663,457.8041076660156,32646014
2023-01-11,456.3911437988281,459.6880870460849,454.0361843365019,458.7461032611544,21051115
2023-01-12,458.2750549316406,459.688030435027,455.92009575933,459.2170386005648,20963689
2023-01-13,470.99188232421875,479.4697362060547,470.0498985595703,477.5857686767578,77606949
2023-01-16,475.70184326171875,478.52779480584775,473.81787556563273,476.64382710976173,34373918
2023-01-17,473.81781005859375,474.7597937764041,470.5208670462576,474.7597937764041,27770329
2023-01-30,511.4971618652344,511.4971618652344,503.0193083536559,510.55517814172566,124428936
2023-01-31,491.71551513671875,506.787255064281,490.77353139124614,505.8452713188084,72530854
2023-02-01,499.25140380859375,502.07735515090656,491.7155335624263,501.1353713701356,33710990
2023-02-02,508.6712341308594,510.5552016646774,505.8452828301324,506.7872665970414,43077053
2023-02-03,510.55511474609375,510.55511474609375,504.9032131068381,508.67114753300854,31635865
2023-02-06,495.4834899902344,502.07737673915386,495.4834899902344,501.13539291787964,30870136
2023-02-07,492.6575012207031,497.36741997042304,491.71551747075915,493.5994849706471,23481767
2023-02-08,508.6712341308594,508.6712341308594,503.0193315294054,506.7872665970414,35096191
2023-02-09,508.6712341308594,508.6712341308594,504.9032990632234,508.6712341308594,18861972
2023-02-10,513.3811645507812,514.3231483389478,509.613229398115,512.4391807626147,28495684
2023-02-13,509.61322021484375,512.4391715284196,506.7872689012679,512.4391715284196,22768977
2023-02-14,513.3811645507812,514.3231483389478,511.4971969744481,512.4391807626147,21883297
2023-02-15,494.5415344238281,501.1354215494792,491.7155827985491,495.4835182989211,61796793
2023-02-16,497.367431640625,500.19338295676494,493.5994965524385,497.367431640625,29975138
2023-02-17,487.94769287109375,493.59959664952345,486.06372494495054,493.59959664952345,28121975
2023-02-20,487.0055847167969,488.88955216250986,481.35368237965804,484.17963354822746,20065156
2023-02-21,486.0635986328125,487.00558235109315,483.2376474779706,485.1216149145319,13504100
2023-02-22,477.58575439453125,479.469721867488,475.7017869215745,476.6437706580529,24575245
2023-02-23,487.94769287109375,490.77364476030857,480.4118211665209,482.2957890926641,25376835
2023-02-24,481.3537292480469,494.54150265210296,481.3537292480469,493.5995188375275,41692491
2023-03-01,491.71551513671875,491.71551513671875,474.7598077182112,474.7598077182112,39560848
2023-03-02,488.8895568847656,489.8315406167209,485.1216219569447,488.8895568847656,16558784
2023-03-03,486.0635986328125,494.5414520973383,486.0635986328125,493.59946837905767,23253895
2023-03-06,490.7735595703125,493.5995109689899,487.0056243720759,489.8315757707533,21922085
2023-03-07,493.5994873046875,495.483454813484,488.88956853269616,490.7735360414927,24861078
2023-03-08,490.7735595703125,492.65752716943075,487.94760817163507,490.7735595703125,24512408
2023-03-09,491.71551513671875,495.4834501186093,491.71551513671875,494.5414663731367,21557577
2023-03-10,483.23760986328125,486.06356079815424,481.35364257336596,485.1215771531966,24045605
2023-03-13,486.0635986328125,487.9475660693738,479.469712604848,483.2376474779706,21466947
2023-03-14,480.41168212890625,484.1796168907016,480.41168212890625,481.3536658193551,20474770
2023-03-15,481.3537292480469,486.0636483209241,480.4117454334715,485.1216645063486,23208597
2023-03-16,478.2755432128906,483.01094463084,477.3284629293007,478.2755432128906,21965994
2023-03-17,490.5876159667969,490.5876159667969,485.8522142682757,488.6934552873884,33118483
2023-03-20,484.9051513671875,490.58763360977173,483.0109906196594,489.6405532360077,11837312
2023-03-21,489.64044189453125,489.64044189453125,484.90504110251453,487.7462815777246,18284799
2023-03-22,504.793701171875,504.793701171875,496.269980138954,496.269980138954,42385987
2023-03-23,509.5292053222656,510.47628562955606,500.05840224936105,500.05840224936105,26728246
2023-03-24,510.4762268066406,510.4762268066406,506.68790601401247,507.6349862121695,21926240
2023-03-27,502.89959716796875,507.6349982712453,502.89959716796875,504.7937576092794,16111177
2023-03-28,497.2171630859375,501.95256463913694,496.2700827752976,497.2171630859375,17234120
2023-03-29,501.9525146484375,504.79375529739093,497.21711356684847,504.79375529739093,17280749
2023-03-30,506.6878967285156,508.58205709011753,502.89957600531176,507.6349769093166,19201564
2023-03-31,504.793701171875,509.52910174571997,503.846621057106,509.52910174571997,23558838
2023-04-06,501.9525146484375,502.8995948647553,498.16419378316624,501.9525146484375,25423363
2023-04-07,502.89959716796875,506.68791805059,501.00543672665816,506.68791805059,8557482
2023-04-10,501.0054931640625,504.7938144734316,500.05841283672027,504.7938144734316,7435151
2023-04-11,496.27001953125,499.11126010108535,494.3758591513597,494.3758591513597,22675697
2023-04-12,492.4816589355469,496.26997938889724,489.6404185955341,495.3228992755596,23816473
2023-04-13,483.0108947753906,489.6404560762293,483.0108947753906,487.74629570456113,25536889
2023-04-14,488.693359375,492.4816799903101,485.8521189135175,488.693359375,18072504
2023-04-17,492.4816589355469,492.4816589355469,486.7991782555213,491.53457882220926,14634287
2023-04-18,487.7463684082031,492.48177004323423,486.79928808119695,490.5876093892218,15168888
2023-04-19,483.0108947753906,490.5875362620634,482.0638145895565,489.6404560762293,21123233
2023-04-20,485.85211181640625,488.69335223638524,483.01087139642726,484.9050316764133,17221961
2023-04-21,483.9580078125,492.4817300636008,483.01092756237773,492.4817300636008,25016683
2023-04-24,480.169677734375,483.01091843102813,477.3284370377219,478.2755172699396,16886512
2023-04-25,471.64593505859375,478.27549639475876,471.64593505859375,477.328416203878,36898412
2023-04-26,465.48992919921875,472.1194907544467,465.01638908813106,471.64595064335896,31269245
2023-04-27,467.38409423828125,468.80471458551006,463.1222331965948,465.0163936595666,29537148
2023-04-28,475.4342346191406,475.4342346191406,471.6459140245658,472.1194540988876,24824100
2023-05-02,474.4871826171875,475.4342628220122,470.2253216954762,473.5401024123628,15325791
2023-05-03,469.7518310546875,471.64599166377894,468.80475075014175,469.7518310546875,11369311
2023-05-04,471.64593505859375,473.06655534491483,469.7517746768323,470.69885486771307,13140291
2023-05-05,473.5401306152344,475.4342911376953,472.11951022338866,473.5401306152344,7488897
2023-05-08,477.3284606933594,482.0638620891268,475.43430013505235,482.0638620891268,11243634
2023-05-09,483.0108947753906,483.0108947753906,478.2754938462201,480.1696542178883,16197743
2023-05-10,476.38134765625,481.1167487263916,473.540107014165,481.1167487263916,18859212
2023-05-11,472.5930480957031,479.22260989263685,472.1195079673507,479.22260989263685,13382927
2023-05-12,469.7518310546875,473.54015227287044,468.80475075014175,469.7518310546875,18465362
2023-05-15,469.27825927734375,473.06658024022846,468.3311790366226,470.6988796384255,13315766
2023-05-16,478.2755432128906,481.11678406366025,473.5401417949412,476.38138264571086,21140315
2023-05-17,491.53460693359375,493.428767268598,479.2225647560664,481.1167250910706,41406763
2023-05-18,501.9525146484375,507.6349959463443,498.16419378316624,504.79375529739093,43096277
2023-05-19,503.8466796875,506.6879203624295,501.0054390125705,506.6879203624295,32099068
2023-05-22,502.89959716796875,504.7937576092794,501.00543672665816,503.8466773886241,17208135
2023-05-23,501.9525146484375,502.8995948647553,497.21711356684847,501.9525146484375,19588873
2023-05-24,497.2171630859375,500.05840401785713,496.2700827752976,499.11132370721725,19086681
2023-05-25,514.2645263671875,516.1586866852987,508.582045412854,513.317446208132,63827245
2023-05-26,536.0474243164062,537.9415848263583,533.2061835514784,537.9415848263583,95808471
2023-05-29,537.9415283203125,543.6240092532735,534.1532076983384,543.6240092532735,54657853
2023-05-30,536.0474243164062,537.9415848263583,533.2061835514784,536.0474243164062,40136130
2023-05-31,528.4707641601562,532.2590850501932,521.8412026025916,530.3649246051748,81176782
2023-06-01,521.8412475585938,524.6824884708909,520.8941672544946,520.8941672544946,24477529
2023-06-02,532.259033203125,534.1531934636344,527.5236325518516,529.417792812361,30206141
2023-06-05,525.6294555664062,530.3648560670046,525.6294555664062,530.3648560670046,16827391
2023-06-06,530.3648681640625,532.2590284075056,523.7353073120117,524.6823874337333,20228086
2023-06-07,537.9415283203125,537.9415283203125,530.3648870763644,531.3119672318579,27604813
2023-06-08,529.4179077148438,537.9416307370863,525.6295863716248,532.2591487222579,23080195
2023-06-09,535.100341796875,536.0474220478429,531.3120207930033,531.3120207930033,19091713
2023-06-12,543.6240234375,543.6240234375,540.7827828968859,543.6240234375,26392389
2023-06-13,561.61865234375,562.5657327018339,557.8303309114144,561.61865234375,56174363
2023-06-14,558.7774047851562,559.7244851322498,555.9361637438758,558.7774047851562,23583314
2023-06-15,562.34521484375,564.2482443356071,558.539155860036,561.3937000978215,27392154
2023-06-16,560.4423828125,561.3938978936758,555.6848074066214,561.3938978936758,38128802
2023-06-19,554.7332763671875,556.6363064747936,553.7817613133844,554.7332763671875,14346885
2023-06-20,554.7332763671875,556.6363064747936,550.9272161519752,550.9272161519752,16221413
2023-06-21,552.8301391601562,556.6361986380231,549.9755945517561,553.781654029623,21703937
2023-06-26,546.1695556640625,549.9756152854148,546.1695556640625,548.0725854747387,27142262
2023-06-27,544.2664794921875,547.1210239650486,541.4119350193264,542.3634498436134,21501718
2023-06-28,546.1695556640625,550.927130190753,543.3150109480482,550.927130190753,18175426
2023-06-29,545.2180786132812,551.8786834130944,542.3635336990756,549.9756534702907,16937929
2023-06-30,548.0726928710938,548.0726928710938,540.460572136773,542.3636023203532,22654976
2023-07-03,550.9271240234375,551.8786389181239,548.0725793393783,549.9756091287511,14785585
2023-07-04,556.6363525390625,556.6363525390625,551.8787768763355,556.6363525390625,17219541
2023-07-05,553.7816772460938,560.4422816115965,550.927132518021,560.4422816115965,14913592
2023-07-06,537.60595703125,546.1695917450221,537.60595703125,545.2180767768252,28564891
2023-07-07,537.60595703125,544.2665618086284,535.7029270948561,537.60595703125,18796190
2023-07-10,537.60595703125,545.2180767768252,537.60595703125,539.5089869676438,18454982
2023-07-11,549.024169921875,549.024169921875,542.3635647408471,546.1696248442917,17850636
2023-07-12,549.9756469726562,549.9756469726562,544.2665572116944,546.1695871320151,15588228
2023-07-13,556.6363525390625,561.3939282017895,556.6363525390625,558.5393828041533,25442137
2023-07-14,562.34521484375,562.34521484375,558.539155860036,560.442185351893,23121873
2023-07-17,562.34521484375,562.34521484375,558.539155860036,559.4906706059645,13807834
2023-07-18,552.8301391601562,559.4907432464232,551.8786242906896,558.5392283769565,20932006
2023-07-19,552.8301391601562,558.5392283769565,550.9271094212229,555.6846837685564,22499123
2023-07-20,550.9271240234375,555.6846984968696,549.9756091287511,551.8786389181239,15108109
2023-07-21,532.848388671875,535.7029336111887,529.9938437325613,532.848388671875,46711021
2023-07-24,530.9454345703125,535.7030101488995,529.9939194545951,529.9939194545951,25268835
2023-07-25,541.4120483398438,541.4120483398438,533.7999281522889,533.7999281522889,19590349
2023-07-26,538.5575561523438,543.3151317367284,535.7030108017129,541.4121015029746,13314305
2023-07-27,541.4120483398438,542.3635633632881,538.5575032695107,542.3635633632881,12200358
2023-07-28,539.5089721679688,545.2180618205398,537.6059422837784,541.4120020521591,18540078
2023-07-31,537.60595703125,547.121106713219,532.8483821902655,547.121106713219,24208467
2023-08-01,539.5089721679688,540.4604871100639,536.6544273416832,537.6059422837784,16259643
2023-08-02,533.7999267578125,541.4120469254818,530.9453816949365,539.5090168835645,25583234
2023-08-04,527.1393432617188,532.848433621954,525.2363131416404,529.0423733817971,26279173
2023-08-07,530.9454345703125,533.7999799174647,529.0424043388776,530.9454345703125,14369551
2023-08-08,525.2362670898438,530.9453569495159,524.2847521132317,530.9453569495159,19010690
2023-08-09,527.1393432617188,529.9938884418364,523.3332830215619,523.3332830215619,14389090
2023-08-10,524.2847900390625,527.1393351753914,523.3332749936195,525.2363050845055,17892615
2023-08-11,519.5272216796875,530.9454023759444,519.5272216796875,529.0423722599015,17608427
2023-08-14,514.7696533203125,516.6726834619773,510.963593036983,513.8181382494802,20939030
2023-08-15,515.7211303710938,518.5756753731478,513.8181003697243,516.6726453717783,14066307
2023-08-16,515.7211303710938,516.6726453717783,510.0120403669857,514.769615370409,28269840
2023-08-17,517.6242065429688,519.5272367140826,510.96360094407027,513.818146200741,22843138
2023-08-18,512.8666381835938,517.624213676948,512.8666381835938,513.8181532822646,17592345
2023-08-21,510.9634704589844,517.6240743569599,508.1089259312805,517.6240743569599,16633821
2023-08-22,514.7696533203125,517.6241985328096,511.9151081078154,517.6241985328096,14594304
2023-08-23,525.2362670898438,525.2362670898438,517.6241472769475,519.5271772301716,20636332
2023-08-24,536.6544189453125,536.6544189453125,530.9453293820645,535.7029040181045,23280827
2023-08-25,519.5272216796875,524.2847969697946,519.5272216796875,522.3817668537517,24144537
2023-08-28,522.3817138671875,526.1877737132144,520.4786839441741,520.4786839441741,8991985
2023-08-29,525.2362670898438,526.1877820664557,519.5271772301716,524.2847521132317,10516678
2023-08-30,528.0907592773438,532.8483336852478,527.139244395763,530.9453039220862,15117416
2023-08-31,522.3817138671875,529.0423185977345,521.4301989056808,526.1877737132144,40431378
2023-09-01,521.4302978515625,526.1878735618869,516.6727221412381,516.6727221412381,13669766
2023-09-04,529.9938354492188,529.9938354492188,522.3817157300199,522.3817157300199,9531157
2023-09-05,525.2362670898438,528.0908120196799,523.3332371366197,526.1877820664557,12220686
2023-09-06,523.333251953125,529.0423419744318,523.333251953125,529.0423419744318,14067008
2023-09-07,515.7211303710938,521.4302203752018,515.7211303710938,519.5271903738325,20717005
2023-09-08,512.8666381835938,513.8181532822646,509.0605777889103,509.0605777889103,15283568
2023-09-11,510.01202392578125,513.8180838058244,510.01202392578125,512.8665688358136,14631968
2023-09-12,517.6242065429688,518.5757216285257,510.01208585851333,510.01208585851333,16028336
2023-09-13,514.7696533203125,521.4302588161391,514.7696533203125,518.575713603642,16191392
2023-09-14,526.25146484375,526.25146484375,519.5537189275568,520.5105397727273,17144287
2023-09-15,533.9060668945312,533.9060668945312,523.3810369019867,525.2946787188131,42517441
2023-09-18,516.6831665039062,525.2945526123046,516.6831665039062,524.3377319335938,36684692
2023-09-19,514.7696533203125,519.5537579050738,514.7696533203125,515.7264742372647,18901683
2023-09-20,511.8990783691406,514.7695404908368,511.8990783691406,512.8558990763727,24635567
2023-09-21,504.2445373535156,508.0718203694816,503.2877165995242,507.11499961549015,32012694
2023-09-22,499.4604187011719,502.33088087761536,499.4604187011719,500.41723942665305,29049309
2023-09-25,502.3309631347656,506.15824666341143,499.46050048828124,499.46050048828124,17116402
2023-09-26,496.59002685546875,501.37413116043473,496.59002685546875,498.50366857745513,26392692
2023-09-27,499.4604187011719,500.41723942665305,493.7194943482848,494.676315073766,16846401
2023-09-28,500.417236328125,502.3308777672383,497.5467741694551,500.417236328125,19733331
2023-10-02,509.9855651855469,510.94238613336216,505.20146044647043,507.115102342101,25427911
2023-10-03,506.1582336425781,509.9855170727677,505.2014127850307,505.2014127850307,14490129
2023-10-04,497.54681396484375,500.41727635310247,496.5899931687575,498.50363476092997,28358964
2023-10-05,505.2013854980469,506.1582063039144,500.41728146870935,500.41728146870935,24945684
2023-10-06,509.0286560058594,509.98547678782523,506.1581936599616,507.11501444192754,15336587
2023-10-11,520.5106811523438,520.5106811523438,516.683396732106,518.5970389422248,46639969
2023-10-12,526.25146484375,526.25146484375,520.5105397727273,521.4673606178977,34161176
2023-10-13,529.1219482421875,530.0787691250848,524.3378438277012,526.2514855934958,31123496
2023-10-16,521.46728515625,523.3809265696674,518.5968230361239,522.4241058629586,19875676
2023-10-17,527.2081909179688,528.1650115911411,524.3377288984517,526.2513702447964,18364998
2023-10-18,516.6831665039062,525.2945526123046,516.6831665039062,525.2945526123046,26418940
2023-10-19,522.424072265625,524.3377135559753,516.6831483945741,516.6831483945741,22881262
2023-10-20,531.992431640625,531.992431640625,522.4242224384554,525.2946851991063,45984177
2023-10-23,520.5106811523438,529.1220710978788,519.5538600472843,528.1652499928193,22747367
2023-10-24,520.5106811523438,522.4243233624626,516.683396732106,519.5538600472843,15007814
2023-10-25,520.5106811523438,527.20842888776,520.5106811523438,520.5106811523438,16526355
2023-10-26,508.0718078613281,511.89909078307073,507.1149871308925,507.1149871308925,28188348
2023-10-27,509.9855651855469,512.8560280289927,509.0287442377316,510.94238613336216,15679643
2023-10-30,509.0286560058594,510.94229756979115,505.20137287799577,508.07183522389346,21404842
2023-10-31,506.1582336425781,511.8991587878626,504.2445919274833,511.8991587878626,25667058
2023-11-01,505.2013854980469,509.98548952738446,504.2445646921794,509.98548952738446,13603347
2023-11-02,523.380859375,523.380859375,511.89901236860146,512.855832952468,29401438
2023-11-03,525.2945556640625,525.2945556640625,521.4672729269837,523.3809142955231,15426176
2023-11-06,526.25146484375,531.9923899147727,526.25146484375,529.1219273792614,29215201
2023-11-07,531.0354614257812,531.0354614257812,526.2513581696932,528.1649994721283,14777790
2023-11-08,531.992431640625,532.949252560842,526.2515061193233,526.2515061193233,15314834
2023-11-09,532.9491577148438,532.9491577148438,527.2082332152224,527.2082332152224,13165684
2023-11-10,532.9491577148438,532.9491577148438,530.0786954650331,531.03551621497,12994933
2023-11-13,546.3446655273438,554.9560525496661,546.3446655273438,553.9992317694081,43866014
2023-11-14,547.3014526367188,551.1287355222902,546.3446319153259,551.1287355222902,21568576
2023-11-15,555.9129028320312,557.8265444941037,550.1719778458141,557.8265444941037,50305088
2023-11-16,557.8265991210938,557.8265991210938,553.0424944974137,555.9129572716217,28291435
2023-11-17,554.9560546875,557.8265170393319,553.999233903556,553.999233903556,22031704
2023-11-20,552.0856323242188,553.9992740307152,550.1719906177224,551.1288114709705,22010114
2023-11-21,559.7401733398438,559.7401733398438,555.912890103332,556.8697109124599,35921706
2023-11-22,552.0856323242188,553.9992740307152,549.2151697644741,551.1288114709705,21969125
2023-11-23,553.04248046875,553.04248046875,549.2151968668901,549.2151968668901,14486134
2023-11-24,550.1720581054688,553.0425210173233,549.2152371348506,552.0857000467051,10058969
2023-11-27,543.47412109375,552.085506815306,543.47412109375,548.2582242723922,18528520
2023-11-28,550.1720581054688,551.128879076087,540.6038483992867,540.6038483992867,26343906
2023-11-29,549.2150268554688,553.9991298768579,545.3877444383575,553.04230927258,24868842
2023-11-30,552.0856323242188,552.0856323242188,545.3878863514813,551.1288114709705,47192647
2023-12-01,553.999267578125,553.999267578125,548.2583425255019,548.2583425255019,28051165
2023-12-04,549.2150268554688,556.8695916896913,546.3445650426353,556.8695916896913,26847171
2023-12-05,545.3878173828125,547.3014588473136,542.5173551860609,546.344638115063,22229723
2023-12-06,545.3878173828125,550.1719210440652,543.4741759183114,543.4741759183114,21518089
2023-12-07,541.5604858398438,548.2582303643647,541.5604858398438,545.3877684252843,20840397
2023-12-08,545.3878173828125,552.0855625085663,545.3878173828125,549.2151003118147,33507214
2023-12-11,549.2150268554688,550.1718474597466,545.3877444383575,547.3013856469131,27378610
2023-12-12,553.04248046875,555.9129431701449,550.1720177673551,554.9561222696799,29403010
2023-12-13,552.0856323242188,553.9992740307152,551.1288114709705,551.1288114709705,22977731
2023-12-14,559.7802124023438,559.7802124023438,556.8947473899606,558.8183907315494,39409958
2023-12-15,562.6656494140625,563.6274710369926,557.8565412994124,562.6656494140625,54323262
2023-12-18,562.6656494140625,562.6656494140625,554.9710764306224,556.8947196764824,26122277
2023-12-19,562.6656494140625,565.5511142828526,557.8565412994124,565.5511142828526,28254292
2023-12-20,562.6656494140625,564.5892926599225,560.7420061682025,564.5892926599225,38121456
2023-12-21,554.9710693359375,556.8947125572059,553.0474261146691,554.9710693359375,24923414
2023-12-22,559.7802124023438,559.7802124023438,556.8947473899606,559.7802124023438,18690214
2023-12-25,558.8184204101562,562.6657072976616,557.8565986882799,559.7802421320325,9548143
2023-12-26,563.6273193359375,563.6273193359375,559.7800338797194,560.741855243774,16094308
2023-12-27,569.3983764648438,569.3983764648438,563.627446973646,564.5892685555123,33401336
2023-12-28,570.3602294921875,570.3602294921875,566.5129429526112,569.3984078572934,25514849
2023-12-29,570.3602294921875,570.3602294921875,566.5129429526112,566.5129429526112,18416318
2024-01-02,570.3602294921875,570.3602294921875,566.5129429526112,567.4747645875052,26059058
2024-01-03,555.9329223632812,562.6656740181999,554.0092790333044,561.7038523532115,37106763
2024-01-04,557.8565673828125,558.8183890507139,554.9711023791083,557.8565673828125,15309129
2024-01-05,554.0092163085938,557.856502532959,552.0855731964111,555.9328594207764,18158971
2024-01-08,560.7420043945312,562.6656476343067,556.8947179149804,559.7801827746435,17761275
2024-01-09,563.6273193359375,566.512783428101,560.741855243774,565.5509620640464,22501510
2024-01-10,561.7037963867188,563.6274395250294,557.8565101100974,558.8183316792528,13037716
2024-01-11,563.6273193359375,566.512783428101,560.741855243774,563.6273193359375,23997409
2024-01-12,561.7037963867188,565.5510826633401,558.8183316792528,558.8183316792528,16496053
2024-01-15,563.6273193359375,567.4746047921554,562.6654979718829,567.4746047921554,21143076
2024-01-16,557.8565673828125,565.5511407260237,556.8947457149111,558.8183890507139,27223860
2024-01-17,558.8184204101562,561.7038855757853,555.9329552445272,560.7420638539089,42592335
2024-01-18,565.5511474609375,566.5129691402929,562.6656824228716,563.6275041022268,27209996
2024-01-19,602.1004028320312,603.0622245617949,590.5585420748678,601.1385811022676,161106401
2024-01-22,602.1004028320312,608.8331549403766,599.2149376427404,608.8331549403766,65168775
2024-01-23,604.02392578125,604.9857473191182,598.2529965540406,604.9857473191182,41072439
2024-01-24,603.0621337890625,605.9475985440341,600.1766690340909,604.023955374053,26635005
2024-01-25,617.489501953125,617.489501953125,608.8331070659317,610.7567503741968,52243347
2024-01-26,619.4130859375,621.3367290615295,614.6039781274262,619.4130859375,41153025
2024-01-29,623.2604370117188,623.2604370117188,619.4131503634983,621.3367936876085,27825490
2024-01-30,617.489501953125,622.2986102237879,617.489501953125,617.489501953125,36161825
2024-01-31,604.02392578125,612.6803196220641,602.1002827055135,609.7948550084593,41277950
2024-02-01,604.02392578125,604.02392578125,595.3675319404359,601.1384611676452,44946369
2024-02-02,610.7567138671875,610.7567138671875,604.0239626906988,608.833070673905,26334815
2024-02-05,621.3367309570312,622.2985525219802,613.6421584374395,620.3749093920823,44017740
2024-02-15,670.3896484375,681.9315075210725,666.5423620763091,681.9315075210725,112945296
2024-02-16,656.9241333007812,672.3132784439914,656.9241333007812,670.38963530109,44232811
2024-02-19,652.114990234375,655.9622763124539,648.2677041562961,648.2677041562961,34408673
2024-02-20,660.7713623046875,661.7331837927584,649.229504447837,649.229504447837,30166461
2024-02-21,655.0005493164062,656.9241926330476,652.1150843414441,652.1150843414441,30564485
2024-02-22,665.5805053710938,668.4659699897546,658.8477545942186,668.4659699897546,33145643
2024-02-23,670.3896484375,676.1605779792862,669.4278268472023,674.2369347986908,46448923
